Candidate_ID,Full_Name,Gender,Demographic_Cohort,Requisition_ID,Applied_Date,Source_Channel,Current_Stage,Disposition_Reason,Resume_Screen_Score,Phone_Screen_Score,Work_Sample_Score,Structured_Interview_Score,Job_Knowledge_Score,Composite_Score,Subjective_Impression_Score,Bias_Variance_Gap,Offer_Extended,Offer_Accepted,Hired_Date
CAND-2026-1176,Synthetic Candidate 1176,Male,Reference Group,REQ-2026-ENG-G1,2026-01-16,Skills Academy,Shortlisted,Not advanced to standardized assessment,3.40,4.00,,,,,,,No,No,
CAND-2026-1177,Synthetic Candidate 1177,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Direct Career Portal,Shortlisted,Not advanced to standardized assessment,4.10,3.50,,,,,,,No,No,
CAND-2026-1178,Synthetic Candidate 1178,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Regional Hiring Drive,Shortlisted,Not advanced to standardized assessment,3.40,4.60,,,,,,,No,No,
CAND-2026-1179,Synthetic Candidate 1179,Female,Focal Group,REQ-2026-ENG-G1,2026-01-11,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1180,Synthetic Candidate 1180,Female,Focal Group,REQ-2026-ENG-G1,2026-01-18,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1181,Synthetic Candidate 1181,Male,Reference Group,REQ-2026-ENG-G1,2026-01-12,Skills Academy,Shortlisted,Not advanced to standardized assessment,4.10,4.70,,,,,,,No,No,
CAND-2026-1182,Synthetic Candidate 1182,Male,Reference Group,REQ-2026-ENG-G1,2026-01-19,Direct Career Portal,Shortlisted,Not advanced to standardized assessment,3.40,4.20,,,,,,,No,No,
CAND-2026-1183,Synthetic Candidate 1183,Male,Reference Group,REQ-2026-ENG-G1,2026-01-13,Regional Hiring Drive,Shortlisted,Not advanced to standardized assessment,4.10,3.70,,,,,,,No,No,
CAND-2026-1184,Synthetic Candidate 1184,Female,Focal Group,REQ-2026-ENG-G1,2026-01-20,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1185,Synthetic Candidate 1185,Female,Focal Group,REQ-2026-ENG-G1,2026-01-14,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1186,Synthetic Candidate 1186,Male,Reference Group,REQ-2026-ENG-G1,2026-01-21,Skills Academy,Shortlisted,Not advanced to standardized assessment,3.40,3.80,,,,,,,No,No,
CAND-2026-1187,Synthetic Candidate 1187,Male,Reference Group,REQ-2026-ENG-G1,2026-01-15,Direct Career Portal,Shortlisted,Not advanced to standardized assessment,4.10,3.30,,,,,,,No,No,
CAND-2026-1188,Synthetic Candidate 1188,Male,Reference Group,REQ-2026-ENG-G1,2026-01-22,Regional Hiring Drive,Shortlisted,Not advanced to standardized assessment,3.40,4.40,,,,,,,No,No,
CAND-2026-1189,Synthetic Candidate 1189,Female,Focal Group,REQ-2026-ENG-G1,2026-01-16,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1190,Synthetic Candidate 1190,Female,Focal Group,REQ-2026-ENG-G1,2026-01-10,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1191,Synthetic Candidate 1191,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Skills Academy,Shortlisted,Not advanced to standardized assessment,4.10,4.50,,,,,,,No,No,
CAND-2026-1192,Synthetic Candidate 1192,Male,Reference Group,REQ-2026-ENG-G1,2026-01-11,Direct Career Portal,Shortlisted,Not advanced to standardized assessment,3.40,4.00,,,,,,,No,No,
CAND-2026-1193,Synthetic Candidate 1193,Male,Reference Group,REQ-2026-ENG-G1,2026-01-18,Regional Hiring Drive,Shortlisted,Not advanced to standardized assessment,4.10,3.50,,,,,,,No,No,
CAND-2026-1194,Synthetic Candidate 1194,Female,Focal Group,REQ-2026-ENG-G1,2026-01-12,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1195,Synthetic Candidate 1195,Female,Focal Group,REQ-2026-ENG-G1,2026-01-19,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1196,Synthetic Candidate 1196,Male,Reference Group,REQ-2026-ENG-G1,2026-01-13,Skills Academy,Shortlisted,Not advanced to standardized assessment,3.40,3.60,,,,,,,No,No,
CAND-2026-1197,Synthetic Candidate 1197,Male,Reference Group,REQ-2026-ENG-G1,2026-01-20,Direct Career Portal,Shortlisted,Not advanced to standardized assessment,4.10,4.70,,,,,,,No,No,
CAND-2026-1198,Synthetic Candidate 1198,Male,Reference Group,REQ-2026-ENG-G1,2026-01-14,Regional Hiring Drive,Shortlisted,Not advanced to standardized assessment,3.40,4.20,,,,,,,No,No,
CAND-2026-1199,Synthetic Candidate 1199,Female,Focal Group,REQ-2026-ENG-G1,2026-01-21,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1200,Synthetic Candidate 1200,Female,Focal Group,REQ-2026-ENG-G1,2026-01-15,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1201,Synthetic Candidate 1201,Male,Reference Group,REQ-2026-ENG-G1,2026-01-22,Skills Academy,Shortlisted,Not advanced to standardized assessment,4.10,4.30,,,,,,,No,No,
CAND-2026-1202,Synthetic Candidate 1202,Male,Reference Group,REQ-2026-ENG-G1,2026-01-16,Direct Career Portal,Shortlisted,Not advanced to standardized assessment,3.40,3.80,,,,,,,No,No,
CAND-2026-1203,Synthetic Candidate 1203,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Regional Hiring Drive,Shortlisted,Not advanced to standardized assessment,4.10,3.30,,,,,,,No,No,
CAND-2026-1204,Synthetic Candidate 1204,Female,Focal Group,REQ-2026-ENG-G1,2026-01-17,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1205,Synthetic Candidate 1205,Female,Focal Group,REQ-2026-ENG-G1,2026-01-11,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1206,Synthetic Candidate 1206,Male,Reference Group,REQ-2026-ENG-G1,2026-01-18,Skills Academy,Shortlisted,Not advanced to standardized assessment,3.40,3.40,,,,,,,No,No,
CAND-2026-1207,Synthetic Candidate 1207,Male,Reference Group,REQ-2026-ENG-G1,2026-01-12,Direct Career Portal,Shortlisted,Not advanced to standardized assessment,4.10,4.50,,,,,,,No,No,
CAND-2026-1208,Synthetic Candidate 1208,Male,Reference Group,REQ-2026-ENG-G1,2026-01-19,Regional Hiring Drive,Shortlisted,Not advanced to standardized assessment,3.40,4.00,,,,,,,No,No,
CAND-2026-1209,Synthetic Candidate 1209,Female,Focal Group,REQ-2026-ENG-G1,2026-01-13,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1210,Synthetic Candidate 1210,Female,Focal Group,REQ-2026-ENG-G1,2026-01-20,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1211,Synthetic Candidate 1211,Male,Reference Group,REQ-2026-ENG-G1,2026-01-14,Skills Academy,Shortlisted,Not advanced to standardized assessment,4.10,4.10,,,,,,,No,No,
CAND-2026-1212,Synthetic Candidate 1212,Male,Reference Group,REQ-2026-ENG-G1,2026-01-21,Direct Career Portal,Shortlisted,Not advanced to standardized assessment,3.40,3.60,,,,,,,No,No,
CAND-2026-1213,Synthetic Candidate 1213,Male,Reference Group,REQ-2026-ENG-G1,2026-01-15,Regional Hiring Drive,Shortlisted,Not advanced to standardized assessment,4.10,4.70,,,,,,,No,No,
CAND-2026-1214,Synthetic Candidate 1214,Female,Focal Group,REQ-2026-ENG-G1,2026-01-22,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1215,Synthetic Candidate 1215,Female,Focal Group,REQ-2026-ENG-G1,2026-01-16,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1216,Synthetic Candidate 1216,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Skills Academy,Shortlisted,Not advanced to standardized assessment,3.40,3.20,,,,,,,No,No,
CAND-2026-1217,Synthetic Candidate 1217,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1218,Synthetic Candidate 1218,Male,Reference Group,REQ-2026-ENG-G1,2026-01-11,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1219,Synthetic Candidate 1219,Female,Focal Group,REQ-2026-ENG-G1,2026-01-18,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1220,Synthetic Candidate 1220,Female,Focal Group,REQ-2026-ENG-G1,2026-01-12,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1221,Synthetic Candidate 1221,Male,Reference Group,REQ-2026-ENG-G1,2026-01-19,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1222,Synthetic Candidate 1222,Male,Reference Group,REQ-2026-ENG-G1,2026-01-13,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1223,Synthetic Candidate 1223,Male,Reference Group,REQ-2026-ENG-G1,2026-01-20,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1224,Synthetic Candidate 1224,Female,Focal Group,REQ-2026-ENG-G1,2026-01-14,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1225,Synthetic Candidate 1225,Female,Focal Group,REQ-2026-ENG-G1,2026-01-21,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1226,Synthetic Candidate 1226,Male,Reference Group,REQ-2026-ENG-G1,2026-01-15,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1227,Synthetic Candidate 1227,Male,Reference Group,REQ-2026-ENG-G1,2026-01-22,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1228,Synthetic Candidate 1228,Male,Reference Group,REQ-2026-ENG-G1,2026-01-16,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1229,Synthetic Candidate 1229,Female,Focal Group,REQ-2026-ENG-G1,2026-01-10,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1230,Synthetic Candidate 1230,Female,Focal Group,REQ-2026-ENG-G1,2026-01-17,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1231,Synthetic Candidate 1231,Male,Reference Group,REQ-2026-ENG-G1,2026-01-11,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1232,Synthetic Candidate 1232,Male,Reference Group,REQ-2026-ENG-G1,2026-01-18,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1233,Synthetic Candidate 1233,Male,Reference Group,REQ-2026-ENG-G1,2026-01-12,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1234,Synthetic Candidate 1234,Female,Focal Group,REQ-2026-ENG-G1,2026-01-19,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1235,Synthetic Candidate 1235,Female,Focal Group,REQ-2026-ENG-G1,2026-01-13,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1236,Synthetic Candidate 1236,Male,Reference Group,REQ-2026-ENG-G1,2026-01-20,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1237,Synthetic Candidate 1237,Male,Reference Group,REQ-2026-ENG-G1,2026-01-14,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1238,Synthetic Candidate 1238,Male,Reference Group,REQ-2026-ENG-G1,2026-01-21,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1239,Synthetic Candidate 1239,Female,Focal Group,REQ-2026-ENG-G1,2026-01-15,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1240,Synthetic Candidate 1240,Female,Focal Group,REQ-2026-ENG-G1,2026-01-22,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1241,Synthetic Candidate 1241,Male,Reference Group,REQ-2026-ENG-G1,2026-01-16,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1242,Synthetic Candidate 1242,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1243,Synthetic Candidate 1243,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1244,Synthetic Candidate 1244,Female,Focal Group,REQ-2026-ENG-G1,2026-01-11,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1245,Synthetic Candidate 1245,Female,Focal Group,REQ-2026-ENG-G1,2026-01-18,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1246,Synthetic Candidate 1246,Male,Reference Group,REQ-2026-ENG-G1,2026-01-12,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1247,Synthetic Candidate 1247,Male,Reference Group,REQ-2026-ENG-G1,2026-01-19,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1248,Synthetic Candidate 1248,Male,Reference Group,REQ-2026-ENG-G1,2026-01-13,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1249,Synthetic Candidate 1249,Female,Focal Group,REQ-2026-ENG-G1,2026-01-20,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1250,Synthetic Candidate 1250,Female,Focal Group,REQ-2026-ENG-G1,2026-01-14,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1251,Synthetic Candidate 1251,Male,Reference Group,REQ-2026-ENG-G1,2026-01-21,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1252,Synthetic Candidate 1252,Male,Reference Group,REQ-2026-ENG-G1,2026-01-15,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1253,Synthetic Candidate 1253,Male,Reference Group,REQ-2026-ENG-G1,2026-01-22,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1254,Synthetic Candidate 1254,Female,Focal Group,REQ-2026-ENG-G1,2026-01-16,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1255,Synthetic Candidate 1255,Female,Focal Group,REQ-2026-ENG-G1,2026-01-10,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1256,Synthetic Candidate 1256,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1257,Synthetic Candidate 1257,Male,Reference Group,REQ-2026-ENG-G1,2026-01-11,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1258,Synthetic Candidate 1258,Male,Reference Group,REQ-2026-ENG-G1,2026-01-18,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1259,Synthetic Candidate 1259,Female,Focal Group,REQ-2026-ENG-G1,2026-01-12,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1260,Synthetic Candidate 1260,Female,Focal Group,REQ-2026-ENG-G1,2026-01-19,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1261,Synthetic Candidate 1261,Male,Reference Group,REQ-2026-ENG-G1,2026-01-13,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1262,Synthetic Candidate 1262,Male,Reference Group,REQ-2026-ENG-G1,2026-01-20,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1263,Synthetic Candidate 1263,Male,Reference Group,REQ-2026-ENG-G1,2026-01-14,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1264,Synthetic Candidate 1264,Female,Focal Group,REQ-2026-ENG-G1,2026-01-21,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1265,Synthetic Candidate 1265,Female,Focal Group,REQ-2026-ENG-G1,2026-01-15,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1266,Synthetic Candidate 1266,Male,Reference Group,REQ-2026-ENG-G1,2026-01-22,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1267,Synthetic Candidate 1267,Male,Reference Group,REQ-2026-ENG-G1,2026-01-16,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1268,Synthetic Candidate 1268,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1269,Synthetic Candidate 1269,Female,Focal Group,REQ-2026-ENG-G1,2026-01-17,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1270,Synthetic Candidate 1270,Female,Focal Group,REQ-2026-ENG-G1,2026-01-11,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1271,Synthetic Candidate 1271,Male,Reference Group,REQ-2026-ENG-G1,2026-01-18,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1272,Synthetic Candidate 1272,Male,Reference Group,REQ-2026-ENG-G1,2026-01-12,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1273,Synthetic Candidate 1273,Male,Reference Group,REQ-2026-ENG-G1,2026-01-19,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1274,Synthetic Candidate 1274,Female,Focal Group,REQ-2026-ENG-G1,2026-01-13,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1275,Synthetic Candidate 1275,Female,Focal Group,REQ-2026-ENG-G1,2026-01-20,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1276,Synthetic Candidate 1276,Male,Reference Group,REQ-2026-ENG-G1,2026-01-14,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1277,Synthetic Candidate 1277,Male,Reference Group,REQ-2026-ENG-G1,2026-01-21,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1278,Synthetic Candidate 1278,Male,Reference Group,REQ-2026-ENG-G1,2026-01-15,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1279,Synthetic Candidate 1279,Female,Focal Group,REQ-2026-ENG-G1,2026-01-22,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1280,Synthetic Candidate 1280,Female,Focal Group,REQ-2026-ENG-G1,2026-01-16,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1281,Synthetic Candidate 1281,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1282,Synthetic Candidate 1282,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1283,Synthetic Candidate 1283,Male,Reference Group,REQ-2026-ENG-G1,2026-01-11,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
